Source;PrimNT;SecNT;Target;Synapses;Type;Glu_pos;Glu_neg;ACh_pos;ACh_neg;GABA_pos;GABA_neg;No of matches;double_NT;NT_complex;rec_complex;Pred_pol
ALMR;Glu;0;BDUR;23;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
ALMR;Glu;0;CEPDR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALMR;Glu;0;CEPVR;3;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALMR;Glu;0;PVCR;10;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ALMR;Glu;0;PVR;3;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ALMR;Glu;0;RMDDL;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ALMR;Glu;0;SDQR;2;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ALMR;Glu;0;SIADL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALMR;Glu;0;SMDDL;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ALMR;Glu;0;URBR;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ALNL;ACh;0;RIAL;1;chemical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ALNL;ACh;0;RMDDR;1;chemical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ALNL;ACh;0;RMGL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALNL;ACh;0;RMHL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALNL;ACh;0;SAAVL;8;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNL;ACh;0;SIADR;1;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNL;ACh;0;SMBDR;7;chemical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ALNL;ACh;0;SMBDR;3;electrical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
ALNL;ACh;0;SMDDR;2;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
ALNL;ACh;0;SMDVL;1;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNL;ACh;0;SMDVL;1;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
ALNR;ACh;0;ADER;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALNR;ACh;0;ADER;2;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ALNR;ACh;0;AVAL;6;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNR;ACh;0;IL2DR;7;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ALNR;ACh;0;PVR;16;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ALNR;ACh;0;RIML;5;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNR;ACh;0;RMGR;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ALNR;ACh;0;SAAVR;3;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNR;ACh;0;SMBDL;4;chemical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ALNR;ACh;0;SMDDL;1;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
ALNR;ACh;0;SMDDR;1;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ALNR;ACh;0;SMDVL;2;chemical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
AQR;Glu;0;AVAL;4;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVAR;6;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVBL;7;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVBL;3;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;AVBR;12;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVDL;3;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVDR;2;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVJL;3;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;AVKL;7;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;AVKR;2;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;BAGL;8;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
AQR;Glu;0;BAGR;5;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
AQR;Glu;0;DVA;6;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;PVCL;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;PVCR;4;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;PVPL;3;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
AQR;Glu;0;PVPL;41;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;PVPR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
AQR;Glu;0;PVPR;61;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;RIAL;8;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
AQR;Glu;0;RIAR;4;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
AQR;Glu;0;RIGL;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;RIGR;3;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AQR;Glu;0;RIR;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AQR;Glu;0;URXL;5;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
AS01;ACh;0;AS01;3;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS01;ACh;0;AVEL;2;electrical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS01;ACh;0;AVER;1;electrical;HAMIS;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS01;ACh;0;DA01;8;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS01;ACh;0;DB01;3;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS01;ACh;0;DD01;2;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS01;ACh;0;FLPR;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS01;ACh;0;VA03;3;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS01;ACh;0;VA06;3;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS01;ACh;0;VD01;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS01;ACh;0;VD02;23;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS02;ACh;0;DA02;2;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS02;ACh;0;DB01;1;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS02;ACh;0;DD01;3;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS02;ACh;0;RID;2;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS02;ACh;0;VA03;2;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS02;ACh;0;VA04;9;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS02;ACh;0;VD02;21;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS03;ACh;0;AVAR;1;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS03;ACh;0;DA03;1;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS03;ACh;0;VD03;23;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS04;ACh;0;DA02;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS04;ACh;0;DA03;2;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS04;ACh;0;DA03;4;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS04;ACh;0;DB02;2;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS04;ACh;0;DD01;2;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS04;ACh;0;DD02;4;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS04;ACh;0;VD04;21;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS05;ACh;0;AS05;3;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS05;ACh;0;AVAR;3;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS05;ACh;0;AVBR;2;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS05;ACh;0;VD05;12;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS06;ACh;0;AVAR;2;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS06;ACh;0;AVBL;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS06;ACh;0;AVBR;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS06;ACh;0;DA05;1;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS06;ACh;0;DA05;5;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS06;ACh;0;DB04;1;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS06;ACh;0;VD06;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS07;ACh;0;VD07;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS08;ACh;0;VD08;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS09;ACh;0;VD09;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS10;ACh;0;AVAL;5;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS10;ACh;0;AVAR;2;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS10;ACh;0;AVBL;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;AVHL;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;AVKL;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;DA07;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;DA09;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;DB07;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;VA12;3;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS10;ACh;0;VD10;10;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS10;ACh;0;VD11;10;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS11;ACh;0;AVAR;3;electrical;HAMIS;HAMIS;IGAZ;IGAZ;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;electrical
AS11;ACh;0;AVFL;2;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;AVG;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;AVHL;3;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;AVHR;17;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;AVKL;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;DA08;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;DD06;6;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS11;ACh;0;DVA;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;DVB;4;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;PDB;4;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;PVPL;6;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;VA11;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;VB11;1;electrical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
AS11;ACh;0;VD12;20;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
AS11;ACh;0;VD13;4;chemical;HAMIS;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASEL;Glu;0;ADFR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AFDL;6;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASEL;Glu;0;AFDR;3;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AFDR;2;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASEL;Glu;0;AIAL;6;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ASEL;Glu;0;AIBL;16;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASEL;Glu;0;AIBR;13;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASEL;Glu;0;AIYL;32;chemical;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ASEL;Glu;0;AIYR;21;chemical;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ASEL;Glu;0;AIZL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;ASER;2;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;ASGL;3;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASEL;Glu;0;ASJL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AWBL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AWCL;16;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AWCL;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASEL;Glu;0;AWCR;11;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;AWCR;2;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASEL;Glu;0;IL2R;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;OLLR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASEL;Glu;0;RIAR;2;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ASEL;Glu;0;RIR;1;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASER;Glu;0;ADLL;4;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;ADLR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AFDL;2;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AFDR;3;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AFDR;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASER;Glu;0;AIAL;8;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ASER;Glu;0;AIAR;4;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ASER;Glu;0;AIBL;4;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASER;Glu;0;AIBR;32;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASER;Glu;0;AIYL;9;chemical;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ASER;Glu;0;AIYR;38;chemical;HAMIS;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;-
ASER;Glu;0;AIZL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;ASEL;3;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;ASGR;3;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASER;Glu;0;ASHR;2;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;ASKL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AWAR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AWBR;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
ASER;Glu;0;AWCL;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;AWCR;1;chemical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;no pred
ASER;Glu;0;PVQR;1;electrical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;electrical
ASGL;Glu;0;AIAL;46;chemical;IGAZ;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;2;HAMIS;HAMIS;IGAZ;complex
ASGL;Glu;0;AIBL;17;chemical;IGAZ;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;1;HAMIS;HAMIS;HAMIS;+
ASGL;Glu;0;AIML;1;electrical;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;HAMIS;0;HAMIS;HAMIS;HAMIS;electrical
